time.ms, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand.x, sand.y, sand.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand2.x, sand2.y, sand2.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble1.x, pebble1.y, pebble1.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, pebble2.x, pebble2.y, pebble2.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, sand3.x, sand3.y, sand3.theta, rock1.x, rock1.y, rock1.theta, rock1.x, rock1.y, rock1.theta, rock1.x, rock1.y, rock1.theta, rock2.x, rock2.y, rock2.theta, rock2.x, rock2.y, rock2.theta, rock2.x, rock2.y, rock2.theta, rock3.x, rock3.y, rock3.theta, rock3.x, rock3.y, rock3.theta, rock3.x, rock3.y, rock3.theta, boulder1.x, boulder1.y, boulder1.theta, boulder2.x, boulder2.y, boulder2.theta, boulder3.x, boulder3.y, boulder3.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta
9153, 345.36282, 328.67966, 5.8013735, 239.54327, 426.42383, 0.30429557, 558.82214, 473.91437, 6.1417947, 542.67194, 474.87247, 3.5055664, 609.2738, 421.13147, 2.3125849, 364.04684, 175.43207, 4.5596223, 540.357, 201.49121, 6.204229, 625.0595, 522.3523, 5.3896713, 167.67426, 532.19934, 2.2630749, 484.1196, 278.87976, 6.0550175, 254.87886, 372.43332, 2.4290369, 401.81653, 337.5405, 3.073595, 215.42636, 567.13916, 5.1458516, 282.21918, 541.8462, 2.6435404, 412.73364, 159.40979, 2.5455308, 290.87604, 499.40527, 4.84007, 575.5972, 571.2729, 5.4543967, 449.5243, 249.99951, 1.8483952, 157.47818, 487.7768, 5.100911, 280.352, 540.2632, 6.054737, 496.3736, 585.9304, 2.1151125, 385.54355, 346.38577, 5.7257357, 422.31656, 463.0284, 3.8032393, 342.955, 255.51862, 4.364061, 527.1223, 292.96402, 1.6142737, 257.9119, 579.60706, 1.558717, 588.6188, 481.48398, 3.3647642, 181.92319, 258.03058, 1.8245575, 424.33594, 635.121, 4.901215, 490.94272, 525.6146, 5.9091187, 256.45193, 516.7578, 3.5230603, 214.12834, 253.26355, 2.031553, 464.13422, 308.11273, 4.690418, 616.0904, 584.48816, 0.90512997, 277.57126, 388.2153, 4.074581, 364.45944, 297.64288, 0.7840578, 364.59845, 265.7025, 2.2090182, 357.80737, 177.40308, 3.9251137, 605.4076, 546.9703, 6.2692237, 154.64725, 189.19055, 1.9047593, 380.43463, 197.93347, 2.2544332, 537.0208, 234.79834, 4.9766545, 446.43796, 579.8297, 0.8262685, 515.26044, 465.0442, 1.0411236, 162.56909, 586.454, 0.7367467, 440.80917, 260.4303, 0.50652677, 225.33798, 176.04968, 2.903038, 407.33905, 321.0317, 1.947895, 317.22162, 552.64136, 2.0703006, 421.14462, 322.93454, 4.1574125, 617.53314, 336.01102, 2.6135628, 367.7444, 404.68213, 4.2814007, 182.69833, 533.8949, 5.518483, 581.79016, 513.65247, 2.142511, 494.4734, 464.4851, 3.579044, 561.33685, 267.57513, 2.4372566, 363.25977, 363.01212, 4.7497187, 203.29251, 218.19678, 2.0435498, 410.37857, 193.1076, 2.7654655, 177.42148, 624.68445, 3.553277, 305.75705, 521.14075, 0.8038524, 154.46281, 365.06854, 4.9187446, 440.2658, 516.73676, 0.23486684, 413.72525, 488.3517, 1.4783913, 455.6143, 571.4313, 1.6922603, 501.19595, 407.41785, 2.0863335, 180.42581, 219.43811, 2.2424598, 381.9928, 331.9446, 2.5094743, 414.39352, 572.0576, 5.802494, 356.49158, 620.5171, 2.4645076, 292.565, 334.25613, 5.5222297, 554.8536, 455.3866, 3.6649559, 450.55475, 507.4229, 5.443087, 465.13547, 297.74188, 3.1542513, 590.7291, 453.26733, 0.5567609, 290.7608, 237.53143, 3.8061106, 202.66559, 168.8299, 4.6562586, 563.33466, 153.1029, 3.2991629, 314.88348, 262.45276, 5.435935, 454.6159, 620.8927, 5.949599, 428.05453, 161.83246, 1.0468712, 391.78925, 631.554, 3.43765, 329.36176, 646.59424, 4.1828947, 509.1228, 343.86395, 1.2568048, 426.4516, 458.20328, 4.040903, 216.83829, 290.15094, 1.8940854, 648.26825, 406.16644, 2.33408, 621.51984, 167.44763, 0.49481106, 199.8616, 615.5238, 2.5766628, 478.5645, 353.8867, 2.9797947, 157.19922, 310.28326, 1.272175, 179.96274, 463.545, 6.0356817, 268.8833, 632.1843, -0.1986015, 559.26465, 581.3729, 6.050763, 262.9983, 416.9201, 1.7977518, 159.5969, 546.3966, 5.434035, 316.42337, 192.41272, 4.75108, 190.3458, 480.41803, 5.7046227, 545.6836, 535.5391, 3.2336502, 309.80518, 348.8333, 2.4658887, 477.21167, 364.9149, 2.5316389, 502.46747, 201.11603, 5.9382887, 156.7821, 429.14297, 6.1348352, 323.97635, 195.63196, 1.8914795, 429.7173, 568.8242, 2.9598842, 477.9077, 490.55972, 5.032793, 634.7091, 312.4236, 5.975716, 363.29108, 458.61197, 4.096121, 369.8506, 410.71585, 5.7589965, 542.0521, 570.1186, 4.7868237, 589.66626, 625.31195, 4.1668243, 231.48721, 573.2282, 3.332388, 420.47095, 581.1887, 1.6651392, 235.78937, 459.63248, 1.3411019, 403.4773, 497.1511, 2.3027003, 503.77762, 362.2061, 2.9434385, 635.2899, 405.4859, 2.8546696, 404.6744, 646.30994, 5.6552362, 296.10162, 278.39612, 0.643948, 592.336, 409.44873, 1.9984313, 495.92163, 293.23492, 3.2244613, 401.77786, 614.53644, 4.153717, 174.39136, 601.34863, 6.307142, 518.71185, 317.57513, 0.16566132, 310.0755, 607.8732, 5.451796, 547.94916, 270.5954, 2.4880443, 436.69876, 442.2587, 2.9779108, 618.0409, 523.6381, 5.230937, 520.9574, 550.5066, 0.8649247, 577.9343, 590.69116, 5.060737, 566.806, 288.74594, 1.4525683, 366.4478, 310.05402, 5.4514337, 304.1399, 277.73645, 3.2786233, 244.21072, 194.18524, 2.1335635, 272.46414, 206.30328, 2.299263, 422.94495, 378.00995, 1.9377257, 186.616, 592.10974, 5.442667, 418.83124, 175.03973, 4.4292455, 405.88733, 406.72464, 1.7945602, 415.0954, 563.98987, 0.7273254, 397.468, 600.2185, 1.6214395, 260.90878, 371.5681, 1.3649194, 412.97256, 619.51385, 3.2101755, 619.5154, 203.08875, 2.1810365, 648.7319, 640.2595, 2.3136656, 366.44366, 355.4602, 3.276509, 298.08307, 341.21198, 1.8394872, 527.6385, 435.81595, 5.479941, 264.1964, 212.63861, 3.8153548, 603.6902, 297.00232, 4.750031, 495.23596, 354.36874, 0.8708884, 204.81667, 233.10095, 2.3987236, 473.51764, 235.62207, 2.181304, 499.99008, 476.74548, 5.6958447, 259.61505, 342.30743, 3.8084416, 305.39938, 220.2594, 2.2168648, 284.2348, 165.11066, 0.9843962, 414.92358, 590.8817, 5.077139, 585.20435, 455.47455, 4.6734986, 579.2781, 217.63269, 1.6949888, 390.21912, 625.8151, 4.8210154, 467.87762, 256.89484, 0.7540122, 600.63, 271.77185, 4.6905165, 515.2758, 346.9049, 1.8802872, 246.50964, 328.37823, 2.5215974, 419.60495, 208.00165, 4.484987, 253.97238, 600.3667, 3.8694398, 442.06375, 221.99054, 1.1170182, 393.50452, 381.87042, 3.7485447, 452.63678, 548.286, 5.190247, 249.83685, 386.63934, 5.7601047, 538.046, 318.84937, 6.2427497, 226.21884, 241.98468, 3.0173, 248.81258, 508.64502, 4.2764163, 161.6199, 460.4048, 1.888848, 522.8011, 449.71356, 4.037481, 371.52643, 548.7794, 6.259697, 258.87122, 332.38544, 1.6212296, 243.46828, 419.4797, 5.8831196, 321.3535, 510.55743, 1.6126685, 486.83838, 627.3481, 6.226293, 228.75851, 164.78125, 5.032474, 314.98508, 274.79437, 1.7079022, 619.56274, 402.69818, 4.7056813, 573.97534, 163.1242, 1.6720757, 348.83502, 317.72928, 1.1268831, 205.9314, 263.992, 0.5707948, 391.3175, 410.52496, 4.388455, 558.54297, 193.47351, 6.2160883, 300.674, 539.8566, 3.641031, 351.85474, 214.15881, 0.8277196, 234.54648, 629.42065, 5.174916, 309.22647, 244.61731, 3.0347402, 284.41977, 266.6797, 0.33195254, 276.18448, 512.1975, 1.3014205, 603.3861, 643.539, 1.5629197, 636.32874, 600.87866, 3.2368498, 378.84235, 603.06226, 0.27405825, 505.65375, 468.44052, 5.705957, 646.72876, 396.93356, 0.21804103, 371.7696, 178.20251, 3.7188249, 395.46045, 570.38776, 0.704435, 158.46231, 592.5887, 2.3084767, 193.61462, 599.62744, 3.885365, 335.3783, 422.30685, 3.6673548, 205.11691, 321.06534, 4.7038236, 592.9504, 200.51105, 5.980134, 553.64, 173.9328, 4.230658, 520.49365, 684.88855, 4.051686, 438.74805, 510.87262, 0.30310985, 356.0296, 337.84393, 5.8293514, 296.19797, 573.5725, 1.6951051, 644.19385, 245.38031, 5.175342, 173.03491, 246.63147, 3.3950458, 509.34766, 441.6848, 2.3493981, 575.77765, 511.5791, 2.1148026, 347.15207, 462.85767, 3.0107749, 424.7102, 672.68945, 3.9378853, 411.18704, 202.51099, 0.98267984, 193.23666, 538.36316, 2.2538996, 380.04703, 461.67728, 3.8263512, 206.96947, 294.6076, 6.1042075, 160.43364, 512.37573, 3.309148, 319.2116, 485.8986, 4.8012786, 277.14685, 220.85175, 5.749557, 626.6057, 436.61194, 5.899689, 523.4175, 613.2311, 6.202586, 426.3872, 467.1505, 3.8021882, 295.85358, 606.597, 3.786309, 226.86662, 481.5336, 4.3588724, 404.34082, 308.9537, 1.7008758, 573.85974, 342.53928, 4.4979644, 458.90915, 400.16187, 0.10664987, 219.52309, 256.1524, 5.1453977, 269.01868, 603.4429, 3.1403372, 248.54208, 282.49353, 5.1332636, 496.49695, 579.98663, 2.1648533, 492.64993, 177.24707, 3.4998012, 586.489, 468.3249, 2.8576057, 153.80815, 602.52893, 2.2757897, 173.7583, 561.3947, 2.403708, 423.24005, 613.0825, 5.0907874
12143, 345.36282, 328.67966, 5.8013735, 239.54327, 426.42383, 0.30429557, 558.82214, 473.91437, 6.1417947, 542.67194, 474.87247, 3.5055664, 609.2738, 421.13147, 2.3125849, 364.04684, 175.43207, 4.5596223, 540.357, 201.49121, 6.204229, 625.0595, 522.3523, 5.3896713, 167.67426, 532.19934, 2.2630749, 484.1196, 278.87976, 6.0550175, 254.87886, 372.43332, 2.4290369, 401.81653, 337.5405, 3.073595, 215.42636, 567.13916, 5.1458516, 282.21918, 541.8462, 2.6435404, 412.73364, 159.40979, 2.5455308, 290.87604, 499.40527, 4.84007, 575.5972, 571.2729, 5.4543967, 449.5243, 249.99951, 1.8483952, 157.47818, 487.7768, 5.100911, 280.352, 540.2632, 6.054737, 496.3736, 585.9304, 2.1151137, 385.54355, 346.38577, 5.7257357, 422.31656, 463.0284, 3.8032393, 342.955, 255.51862, 4.364061, 527.1223, 292.96402, 1.6142737, 257.9119, 579.60706, 1.558717, 588.6188, 481.48398, 3.3647642, 181.92319, 258.03058, 1.8245575, 424.33594, 635.121, 4.901215, 490.94272, 525.6146, 5.9091187, 256.45193, 516.7578, 3.5230603, 214.14651, 253.25623, 2.0316584, 464.13422, 308.11273, 4.690418, 616.0904, 584.48816, 0.90512997, 277.57126, 388.2153, 4.074581, 364.45944, 297.64288, 0.7840578, 364.59845, 265.7025, 2.2090182, 357.80737, 177.40308, 3.9251137, 605.4076, 546.9703, 6.2692237, 154.64725, 189.19055, 1.9047593, 380.43463, 197.93347, 2.2544332, 537.0208, 234.79834, 4.9766545, 446.43796, 579.8297, 0.8262685, 515.26044, 465.0442, 1.0411236, 162.56909, 586.454, 0.7367467, 440.80917, 260.4303, 0.50652677, 225.33798, 176.04968, 2.903038, 407.33905, 321.0317, 1.947895, 317.22162, 552.64136, 2.0703006, 421.14462, 322.93454, 4.1574125, 617.53314, 336.01102, 2.6135628, 367.7444, 404.68213, 4.2814007, 182.69833, 533.8949, 5.518483, 581.7565, 513.6603, 2.142505, 494.4734, 464.4851, 3.579044, 561.33685, 267.57513, 2.4372566, 363.25977, 363.01212, 4.7497187, 203.29251, 218.19678, 2.0435498, 410.37857, 193.1076, 2.7654655, 177.42148, 624.68445, 3.553277, 305.75705, 521.14075, 0.8038524, 154.46281, 365.06854, 4.9187446, 440.2658, 516.73676, 0.23486684, 413.72525, 488.3517, 1.4783913, 455.6143, 571.4313, 1.6922603, 501.19595, 407.41785, 2.0863335, 180.42581, 219.43811, 2.2424598, 381.9928, 331.9446, 2.5094743, 414.39352, 572.0576, 5.802494, 356.49158, 620.5171, 2.4645076, 292.565, 334.25613, 5.5222297, 554.8536, 455.3866, 3.6649559, 450.55475, 507.4229, 5.443087, 465.13547, 297.74188, 3.1542513, 590.7291, 453.26733, 0.5567609, 290.7608, 237.53143, 3.8061106, 202.66559, 168.8299, 4.6562586, 563.33466, 153.1029, 3.2991629, 314.88348, 262.45276, 5.435935, 454.6159, 620.8927, 5.949599, 428.05453, 161.83246, 1.0468712, 391.78925, 631.554, 3.43765, 329.36176, 646.59424, 4.1828947, 509.1228, 343.86395, 1.2568048, 426.4516, 458.20328, 4.040903, 216.83829, 290.15094, 1.8940854, 648.26825, 406.16644, 2.33408, 621.51984, 167.44763, 0.49481106, 199.8616, 615.5238, 2.5766628, 478.5645, 353.8867, 2.9797947, 157.19922, 310.28326, 1.272175, 179.96274, 463.545, 6.0356817, 268.88354, 632.1843, -0.19871247, 559.26465, 581.3729, 6.050763, 262.9983, 416.9201, 1.7977518, 159.5969, 546.3966, 5.434035, 316.42337, 192.41272, 4.75108, 190.3458, 480.41803, 5.7046227, 545.6836, 535.5391, 3.2336502, 309.80518, 348.8333, 2.4658887, 477.21167, 364.9149, 2.5316389, 502.46747, 201.11603, 5.9382887, 156.7821, 429.14297, 6.1348352, 323.97635, 195.63196, 1.8914795, 429.7173, 568.8242, 2.9598842, 477.9077, 490.55972, 5.032793, 634.7091, 312.4236, 5.975716, 363.29108, 458.61197, 4.096121, 369.8506, 410.71585, 5.7589965, 542.0521, 570.1186, 4.7868237, 589.66626, 625.31195, 4.1668243, 231.48721, 573.2282, 3.332388, 420.47095, 581.1887, 1.6651392, 235.78937, 459.63248, 1.3411019, 403.4773, 497.1511, 2.3027003, 503.77762, 362.2061, 2.9434385, 635.2899, 405.4859, 2.8546696, 404.6744, 646.30994, 5.6552362, 296.10162, 278.39612, 0.643948, 592.336, 409.44873, 1.9984313, 495.92163, 293.23492, 3.2244613, 401.77786, 614.53644, 4.153717, 174.76077, 602.1892, 6.42517, 518.71185, 317.57513, 0.16566132, 310.0755, 607.8732, 5.451796, 547.94916, 270.5954, 2.4880443, 436.69876, 442.2587, 2.9779108, 618.0409, 523.6381, 5.230937, 520.9574, 550.5066, 0.8649247, 577.9343, 590.69116, 5.060737, 566.806, 288.74594, 1.4525683, 366.4478, 310.05402, 5.4514337, 304.1399, 277.73645, 3.2786233, 244.21072, 194.18524, 2.1335635, 272.46414, 206.30328, 2.299263, 422.94495, 378.00995, 1.9377257, 186.616, 592.0714, 5.442504, 418.83124, 175.03973, 4.4292455, 405.88733, 406.72464, 1.7945602, 415.0954, 563.98987, 0.7273254, 397.468, 600.2185, 1.6214395, 260.90878, 371.5681, 1.3649194, 412.97256, 619.51385, 3.2101755, 619.5154, 203.08875, 2.1810365, 648.7319, 640.2595, 2.3136656, 366.44366, 355.4602, 3.276509, 298.08307, 341.21198, 1.8394872, 527.6385, 435.81595, 5.479941, 264.1964, 212.63861, 3.8153548, 603.6902, 297.00232, 4.750031, 495.23596, 354.36874, 0.8708884, 204.81667, 233.10095, 2.3987236, 473.51764, 235.62207, 2.181304, 499.99008, 476.74548, 5.6958447, 259.61505, 342.30743, 3.8084416, 305.39938, 220.2594, 2.2168648, 284.2348, 165.11066, 0.9843962, 414.92358, 590.8817, 5.077139, 585.20435, 455.47455, 4.6734986, 579.2781, 217.63269, 1.6949888, 390.21912, 625.8151, 4.8210154, 467.87762, 256.89484, 0.7540122, 600.63, 271.77185, 4.6905165, 515.2758, 346.9049, 1.8802872, 246.50964, 328.37823, 2.5215974, 419.60495, 208.00165, 4.484987, 253.97185, 600.36597, 3.8694398, 442.06375, 221.99054, 1.1170182, 393.50452, 381.87042, 3.7485447, 452.63678, 548.286, 5.190247, 249.83685, 386.63934, 5.7601047, 538.046, 318.84937, 6.2427497, 226.21863, 241.98413, 3.0173, 248.81258, 508.64502, 4.2764163, 161.6199, 460.4048, 1.888848, 522.8011, 449.71356, 4.037481, 371.52643, 548.7794, 6.259697, 258.87122, 332.38544, 1.6212296, 243.46828, 419.4797, 5.8831196, 321.3535, 510.55743, 1.6126685, 486.83838, 627.3481, 6.226293, 228.75851, 164.78125, 5.032474, 314.98508, 274.79437, 1.7079022, 619.56274, 402.69818, 4.7056813, 573.97534, 163.1242, 1.6720757, 348.83502, 317.72928, 1.1268831, 205.9314, 263.992, 0.5707948, 391.3175, 410.52496, 4.388455, 558.54297, 193.47351, 6.2160883, 300.674, 539.8566, 3.641031, 351.85474, 214.15881, 0.8277196, 234.54712, 629.4208, 5.174916, 309.22647, 244.61731, 3.0347402, 284.41977, 266.6797, 0.33195254, 276.18448, 512.1975, 1.3014205, 603.3861, 643.539, 1.5629197, 636.32874, 600.87866, 3.2368498, 378.84235, 603.06226, 0.27405825, 505.65375, 468.44052, 5.705957, 646.72876, 396.93356, 0.21804103, 371.7696, 178.20251, 3.7188249, 395.46045, 570.38776, 0.704435, 158.98734, 592.97516, 2.2337098, 193.63504, 599.59875, 3.8841734, 335.3783, 422.30685, 3.6673548, 205.11691, 321.06534, 4.7038236, 592.9504, 200.51105, 5.980134, 553.64, 173.9328, 4.230658, 520.49365, 684.88855, 4.051686, 438.74805, 510.87262, 0.30310985, 356.0296, 337.84393, 5.8293514, 296.19797, 573.5725, 1.6951051, 644.19385, 245.38031, 5.175342, 173.03491, 246.63147, 3.3950458, 509.34766, 441.6848, 2.3493981, 575.77765, 511.5665, 2.1147943, 347.15207, 462.85767, 3.0107749, 424.7102, 672.68945, 3.9378853, 411.18704, 202.51099, 0.98267984, 193.23666, 538.36316, 2.2538996, 380.04703, 461.67728, 3.8263512, 206.96947, 294.6076, 6.1042075, 160.43364, 512.37573, 3.309148, 319.2116, 485.8986, 4.8012786, 277.14685, 220.85175, 5.749557, 626.6057, 436.61194, 5.899689, 523.4175, 613.2311, 6.202586, 426.3872, 467.1505, 3.8021882, 295.85358, 606.597, 3.786309, 226.86662, 481.5336, 4.3588724, 404.34082, 308.9537, 1.7008758, 573.85974, 342.53928, 4.4979644, 458.90915, 400.16187, 0.10664987, 219.5233, 256.15295, 5.14552, 269.01846, 603.4429, 3.140446, 248.54208, 282.49353, 5.1332636, 496.49695, 579.98663, 2.1648533, 492.64993, 177.24707, 3.4998012, 586.489, 468.3249, 2.8576057, 153.60342, 602.54016, 2.2010212, 173.7583, 561.3947, 2.403708, 423.24005, 613.0825, 5.0907874
